PLATFORM,ARGOS_ID,DATE (YYYY-MM-DDTHH:MI:SSZ),LATITUDE (degree_north),LONGITUDE (degree_east),PRES (decibar),TEMP (degree_Celsius),PSAL (psu),DOX2 (micromole/kg),PRES_ADJUSTED (decibar),TEMP_ADJUSTED (degree_Celsius),PSAL_ADJUSTED (psu),QC,STATION_NUMBER,PARAMETER,PREDEPLOYMENT_CALIB_EQUATION,PREDEPLOYMENT_CALIB_COEFFICIENT,PREDEPLOYMENT_CALIB_COMMENT,STATION_PARAMETERS,CALIBRATION_DATE,VERTICAL_SAMPLING_SCHEME,CONFIG_MISSION_NUMBER,PROFILE_NUMBER,DATA_MODE
2901178,87523,2011-12-27T12:48:44Z,21.3200,124.8810,360.5,13.908,34.503,160.005,364.4,13.908,34.5043,001111111111,0069_87523_099,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.9 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:12,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-27T12:48:44Z,21.3200,124.8810,380.2,13.262,34.459,157.793,384.1,13.262,34.4602,001111111111,0069_87523_099,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.9 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:12,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-27T12:48:44Z,21.3200,124.8810,400.3,12.7,34.428,154.816,404.2,12.7,34.4291,001111111111,0069_87523_099,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.9 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:12,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-27T12:48:44Z,21.3200,124.8810,450,11.413,34.337,145.123,453.9,11.413,34.3381,001111111111,0069_87523_099,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.9 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:12,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-27T12:48:44Z,21.3200,124.8810,499.8,10.125,34.29,131.921,503.7,10.125,34.2912,001111111111,0069_87523_099,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.9 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:12,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-27T12:48:44Z,21.3200,124.8810,550.1,8.787,34.213,119.131,554,8.787,34.2141,001111111111,0069_87523_099,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.9 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:12,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-27T12:48:44Z,21.3200,124.8810,600,7.595,34.187,101.076,603.9,7.595,34.1874,001111111111,0069_87523_099,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.9 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:12,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-27T12:48:44Z,21.3200,124.8810,649.8,7.213,34.294,91.291,653.7,7.213,34.2949,001111111111,0069_87523_099,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.9 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:12,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-27T12:48:44Z,21.3200,124.8810,699.6,6.246,34.266,78.706,703.5,6.246,34.2665,001111111111,0069_87523_099,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.9 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:12,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-27T12:48:44Z,21.3200,124.8810,750.1,5.794,34.304,73.109,754,5.794,34.3046,001111111111,0069_87523_099,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.9 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:12,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-27T12:48:44Z,21.3200,124.8810,799.9,5.224,34.336,66.046,803.8,5.224,34.3364,001111111111,0069_87523_099,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.9 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:12,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-27T12:48:44Z,21.3200,124.8810,849.9,4.825,34.381,66.072,853.8,4.825,34.3813,001111111111,0069_87523_099,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.9 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:12,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-27T12:48:44Z,21.3200,124.8810,900.4,4.524,34.424,66.838,904.3,4.524,34.4244,001111111111,0069_87523_099,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.9 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:12,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-27T12:48:44Z,21.3200,124.8810,950.2,4.133,34.448,66.539,954.1,4.133,34.4482,001111111111,0069_87523_099,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.9 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:12,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-27T12:48:44Z,21.3200,124.8810,999.9,3.919,34.474,68.458,1003.8,3.919,34.4742,001111111111,0069_87523_099,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.9 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:12,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-27T12:48:44Z,21.3200,124.8810,1049.8,3.705,34.495,71.035,1053.7,3.705,34.4952,001111111111,0069_87523_099,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.9 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:12,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-27T12:48:44Z,21.3200,124.8810,1099.7,3.489,34.508,71.748,1103.6,3.489,34.5082,001111111111,0069_87523_099,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.9 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:12,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-27T12:48:44Z,21.3200,124.8810,1150,3.333,34.521,73.089,1153.9,3.333,34.5212,001111111111,0069_87523_099,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.9 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:12,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-27T12:48:44Z,21.3200,124.8810,1197.8,3.181,34.534,75.993,1201.7,3.181,34.5341,001111111111,0069_87523_099,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.9 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:12,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-27T12:48:44Z,21.3200,124.8810,1250.1,3.04,34.547,79.241,1254,3.04,34.5471,001111111111,0069_87523_099,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.9 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:12,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-27T12:48:44Z,21.3200,124.8810,1299.6,2.921,34.562,82.641,1303.5,2.921,34.5621,001111111111,0069_87523_099,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.9 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:12,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-27T12:48:44Z,21.3200,124.8810,1350.1,2.843,34.569,84.605,1354,2.843,34.5691,001111111111,0069_87523_099,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.9 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:12,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-27T12:48:44Z,21.3200,124.8810,1400,2.735,34.579,86.515,1403.9,2.735,34.5791,001111111111,0069_87523_099,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.9 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:12,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-27T12:48:44Z,21.3200,124.8810,1450.1,2.677,34.585,88.736,1454,2.677,34.5851,001111111111,0069_87523_099,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.9 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:12,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-27T12:48:44Z,21.3200,124.8810,1500.2,2.595,34.592,90.595,1504.1,2.595,34.5921,001111111111,0069_87523_099,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.9 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:12,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-27T12:48:44Z,21.3200,124.8810,1550.2,2.514,34.601,92.599,1554.1,2.514,34.6011,001111111111,0069_87523_099,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.9 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:12,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-27T12:48:44Z,21.3200,124.8810,1650.4,2.4,34.612,96.539,1654.3,2.4,34.6121,001111111111,0069_87523_099,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.9 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:12,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-27T12:48:44Z,21.3200,124.8810,1700,2.345,34.617,98.424,1703.9,2.345,34.6171,001111111111,0069_87523_099,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.9 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:12,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-27T12:48:44Z,21.3200,124.8810,1750.2,2.286,34.623,100.124,1754.1,2.286,34.6231,001111111111,0069_87523_099,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.9 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:12,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-27T12:48:44Z,21.3200,124.8810,1800.2,2.236,34.628,101.716,1804.1,2.236,34.6281,001111111111,0069_87523_099,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.9 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:12,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-27T12:48:44Z,21.3200,124.8810,1849.8,2.189,34.634,103.238,1853.7,2.189,34.6341,001111111111,0069_87523_099,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.9 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:12,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-27T12:48:44Z,21.3200,124.8810,1900.2,2.147,34.638,104.475,1904.1,2.147,34.638,001111111111,0069_87523_099,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.9 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:12,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-27T12:48:44Z,21.3200,124.8810,1949.2,2.123,34.64,105.19,1953.1,2.123,34.64,001111111111,0069_87523_099,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.9 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:12,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-06T11:34:38Z,21.8240,125.0380,5.8,25.146,34.498,196.421,9.7,25.146,34.498,001111111111,0069_87523_100,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.9 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:14,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-06T11:34:38Z,21.8240,125.0380,9.8,25.146,34.497,196.291,13.7,25.146,34.4971,001111111111,0069_87523_100,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.9 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:14,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-06T11:34:38Z,21.8240,125.0380,19.8,25.142,34.496,196.208,23.7,25.142,34.496,001111111111,0069_87523_100,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.9 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:14,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-06T11:34:38Z,21.8240,125.0380,29.3,25.141,34.495,196.284,33.2,25.141,34.4951,001111111111,0069_87523_100,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.9 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:14,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-06T11:34:38Z,21.8240,125.0380,40.1,25.132,34.52,196.074,44,25.132,34.5201,001111111111,0069_87523_100,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.9 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:14,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-06T11:34:38Z,21.8240,125.0380,50.4,25.116,34.564,195.573,54.3,25.116,34.564,001111111111,0069_87523_100,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.9 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:14,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-06T11:34:38Z,21.8240,125.0380,60.5,25.126,34.586,194.919,64.4,25.126,34.5864,001111111111,0069_87523_100,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.9 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:14,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-06T11:34:38Z,21.8240,125.0380,70.3,25.01,34.618,193.846,74.2,25.01,34.6215,001111111111,0069_87523_100,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.9 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:14,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-06T11:34:38Z,21.8240,125.0380,80.6,23.973,34.864,189.555,84.5,23.973,34.8682,001111111111,0069_87523_100,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.9 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:14,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-06T11:34:38Z,21.8240,125.0380,90.7,22.749,34.971,179.211,94.6,22.749,34.9725,001111111111,0069_87523_100,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.9 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:14,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-06T11:34:38Z,21.8240,125.0380,110.5,21.909,34.977,169.849,114.4,21.909,34.9784,001111111111,0069_87523_100,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.9 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:14,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-06T11:34:38Z,21.8240,125.0380,120.4,21.513,34.99,164.506,124.3,21.513,34.9909,001111111111,0069_87523_100,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.9 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:14,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-06T11:34:38Z,21.8240,125.0380,130.1,21.273,34.984,163.693,134,21.273,34.9857,001111111111,0069_87523_100,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.9 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:14,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-06T11:34:38Z,21.8240,125.0380,139.6,20.828,34.962,164.089,143.5,20.828,34.9629,001111111111,0069_87523_100,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.9 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:14,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-06T11:34:38Z,21.8240,125.0380,148.3,20.608,34.945,168.306,152.2,20.608,34.9468,001111111111,0069_87523_100,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.9 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:14,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-06T11:34:38Z,21.8240,125.0380,160.6,20.007,34.884,178.382,164.5,20.007,34.8852,001111111111,0069_87523_100,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.9 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:14,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-06T11:34:38Z,21.8240,125.0380,170.1,19.691,34.857,181.437,174,19.691,34.858,001111111111,0069_87523_100,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.9 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:14,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-06T11:34:38Z,21.8240,125.0380,180.1,19.416,34.834,181.712,184,19.416,34.8347,001111111111,0069_87523_100,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.9 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:14,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-06T11:34:38Z,21.8240,125.0380,190.3,19.215,34.82,182.371,194.2,19.215,34.8213,001111111111,0069_87523_100,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.9 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:14,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-06T11:34:38Z,21.8240,125.0380,200.1,18.878,34.799,183.378,204,18.878,34.7997,001111111111,0069_87523_100,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.9 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:14,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-06T11:34:38Z,21.8240,125.0380,209.7,18.693,34.784,183.463,213.6,18.693,34.7852,001111111111,0069_87523_100,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.9 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:14,Primary sampling: discrete [],1,1,D
