PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),TEMP LEVEL2 (degree_Celsius),DEPH LEVEL2 (meter),TEMP LEVEL3 (degree_Celsius),DEPH LEVEL3 (meter),TEMP LEVEL4 (degree_Celsius),DEPH LEVEL4 (meter),TEMP LEVEL5 (degree_Celsius),DEPH LEVEL5 (meter),TEMP LEVEL6 (degree_Celsius),DEPH LEVEL6 (meter),TEMP LEVEL7 (degree_Celsius),DEPH LEVEL7 (meter),TEMP LEVEL8 (degree_Celsius),DEPH LEVEL8 (meter),TEMP LEVEL9 (degree_Celsius),DEPH LEVEL9 (meter),TEMP LEVEL10 (degree_Celsius),DEPH LEVEL10 (meter),TEMP LEVEL11 (degree_Celsius),DEPH LEVEL11 (meter),TEMP LEVEL12 (degree_Celsius),DEPH LEVEL12 (meter),QC
41922,2008-12-25T19:54:00Z,20.9610,121.9130,26.3,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-25T20:09:00Z,20.9610,121.9130,26.3,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-25T20:24:00Z,20.9570,121.9100,26.1,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-25T20:40:00Z,20.9570,121.9100,26.4,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-25T20:55:00Z,20.9570,121.9100,26.4,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-25T21:10:00Z,20.9570,121.9100,26.2,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-25T21:24:00Z,20.9420,121.9060,26.4,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41922,2008-12-25T21:25:00Z,20.9570,121.9100,26,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41922,2008-12-25T21:39:00Z,20.9420,121.9060,26.4,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41922,2008-12-25T21:40:00Z,20.9570,121.9100,26.4,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41922,2008-12-25T21:54:00Z,20.9330,121.9020,26.1,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41922,2008-12-25T21:55:00Z,20.9570,121.9100,26.1,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41922,2008-12-25T22:40:00Z,20.9330,121.9020,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-25T22:55:00Z,20.9330,121.9020,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-25T23:36:00Z,20.9330,121.9020,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-25T23:40:00Z,20.9330,121.9020,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-25T23:41:00Z,20.9330,121.9020,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-25T23:55:00Z,20.9330,121.9020,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-25T23:56:00Z,20.9000,121.8430,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41922,2008-12-26T00:10:00Z,20.9330,121.9020,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-26T00:11:00Z,20.9000,121.8430,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41922,2008-12-26T00:24:00Z,20.9000,121.8430,26.4,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-26T00:25:00Z,20.9330,121.9020,26,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41922,2008-12-26T00:26:00Z,20.9000,121.8430,26,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41922,2008-12-26T00:39:00Z,20.9000,121.8430,26.4,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-26T00:40:00Z,20.9330,121.9020,26.4,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41922,2008-12-26T00:41:00Z,20.9000,121.8430,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41922,2008-12-26T00:54:00Z,20.9000,121.8430,26.2,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-26T00:55:00Z,20.9330,121.9020,26.2,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41922,2008-12-26T01:40:00Z,20.9000,121.8430,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41922,2008-12-26T01:41:00Z,20.8850,121.8100,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41922,2008-12-26T01:54:00Z,20.9330,121.9020,26.4,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41922,2008-12-26T01:55:00Z,20.9330,121.9020,26.4,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-26T01:56:00Z,20.8850,121.8100,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41922,2008-12-26T02:09:00Z,20.9330,121.9020,26.4,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41922,2008-12-26T02:10:00Z,20.9330,121.9020,26.4,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-26T02:11:00Z,20.8850,121.8100,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41922,2008-12-26T02:24:00Z,20.9330,121.9020,26.2,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41922,2008-12-26T02:25:00Z,20.9330,121.9020,26.2,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-26T02:26:00Z,20.8850,121.8100,26,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41922,2008-12-26T03:40:00Z,20.8850,121.8100,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-26T04:09:00Z,20.8850,121.8100,26.3,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-26T04:24:00Z,20.8850,121.8100,26.3,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-26T04:39:00Z,20.8850,121.8100,26.1,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-26T05:39:00Z,20.8700,121.6880,26.3,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41922,2008-12-26T05:40:00Z,20.8720,121.7440,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41922,2008-12-26T05:41:00Z,20.8700,121.6880,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41922,2008-12-26T05:54:00Z,20.8700,121.6880,26.3,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-26T05:55:00Z,20.8720,121.7440,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41922,2008-12-26T05:56:00Z,20.8700,121.6880,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41922,2008-12-26T06:09:00Z,20.8700,121.6880,26.1,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-26T06:10:00Z,20.8720,121.7440,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41922,2008-12-26T06:11:00Z,20.8700,121.6880,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41922,2008-12-26T06:25:00Z,20.8720,121.7440,26.3,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41922,2008-12-26T06:26:00Z,20.8700,121.6880,26,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41922,2008-12-26T06:40:00Z,20.8720,121.7440,26.3,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41922,2008-12-26T06:55:00Z,20.8720,121.7440,26.1,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-26T07:40:00Z,20.8810,121.6350,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41922,2008-12-26T07:41:00Z,20.8700,121.6880,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41922,2008-12-26T07:54:00Z,20.8700,121.6880,26.4,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-26T07:55:00Z,20.8810,121.6350,26.4,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41922,2008-12-26T07:56:00Z,20.8700,121.6880,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41922,2008-12-26T08:09:00Z,20.8700,121.6880,26.4,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-26T08:10:00Z,20.8810,121.6350,26.4,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41922,2008-12-26T08:11:00Z,20.8700,121.6880,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41922,2008-12-26T08:24:00Z,20.8700,121.6880,26.1,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-26T08:25:00Z,20.8810,121.6350,26.1,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41922,2008-12-26T08:26:00Z,20.8700,121.6880,26,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41922,2008-12-26T08:39:00Z,20.8810,121.6350,26.4,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41922,2008-12-26T08:40:00Z,20.8810,121.6350,,,,28,,31,,35,,42,,63,,77,,,,,,,,,,,,,011199919191919191999999999999
41922,2008-12-26T08:54:00Z,20.8810,121.6350,26.4,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-26T08:55:00Z,20.8810,121.6350,,,,28,,31,,35,,42,,63,,77,,,,,,,,,,,,,011199919191919191999999999999
41922,2008-12-26T09:09:00Z,20.8810,121.6350,26.1,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-26T09:10:00Z,20.8830,121.6300,26.1,,,0,,28,,31,,63,,,,,,,,,,,,,,,,,014419919191919999999999999999
41922,2008-12-26T10:40:00Z,20.8830,121.6300,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-26T10:41:00Z,20.8830,121.6300,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-26T10:55:00Z,20.8830,121.6300,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-26T11:10:00Z,20.8830,121.6300,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-26T11:25:00Z,20.8830,121.6300,26,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-26T11:39:00Z,20.9160,121.6110,26.4,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41922,2008-12-26T11:40:00Z,20.9160,121.6110,26.3,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-26T11:41:00Z,20.9160,121.6110,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-26T11:54:00Z,20.9160,121.6110,26.4,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-26T11:55:00Z,20.9160,121.6110,26.3,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-26T11:56:00Z,20.9160,121.6110,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-26T12:09:00Z,20.9160,121.6110,26.1,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-26T12:10:00Z,20.9160,121.6110,26.1,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-26T12:11:00Z,20.9160,121.6110,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-26T12:26:00Z,20.9160,121.6110,26,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-26T12:40:00Z,20.9160,121.6110,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-26T12:41:00Z,20.9160,121.6110,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-26T12:55:00Z,20.9160,121.6110,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-26T12:56:00Z,20.9160,121.6110,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-26T13:09:00Z,20.9350,121.6220,26.3,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41922,2008-12-26T13:10:00Z,20.9350,121.6220,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-26T13:11:00Z,20.9350,121.6220,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-26T13:24:00Z,20.9350,121.6220,26.3,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-26T13:25:00Z,20.9350,121.6220,26,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-26T13:26:00Z,20.9350,121.6220,26,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-26T13:39:00Z,20.9350,121.6220,26.1,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-26T13:40:00Z,20.9350,121.6220,26.1,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-26T15:41:00Z,20.9410,121.6210,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-26T15:56:00Z,20.9410,121.6210,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-26T16:09:00Z,20.9410,121.6210,26.3,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-26T16:11:00Z,20.9410,121.6210,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-26T16:24:00Z,20.9410,121.6210,26.3,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-26T16:26:00Z,20.9410,121.6210,26,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-26T16:39:00Z,20.9410,121.6210,26.1,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-26T16:41:00Z,20.9650,121.6540,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41922,2008-12-26T16:54:00Z,20.9650,121.6540,26.3,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-26T16:56:00Z,20.9650,121.6540,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-26T17:09:00Z,20.9650,121.6540,26.3,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-26T17:11:00Z,20.9650,121.6540,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-26T17:24:00Z,20.9650,121.6540,26.1,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-26T17:26:00Z,20.9650,121.6540,26,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-26T17:40:00Z,20.9650,121.6540,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-26T17:41:00Z,20.9650,121.6540,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-26T17:55:00Z,20.9650,121.6540,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-26T17:56:00Z,20.9650,121.6540,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-26T18:10:00Z,20.9650,121.6540,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-26T18:11:00Z,20.9650,121.6540,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-26T18:24:00Z,20.9650,121.6540,26.3,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-26T18:25:00Z,20.9650,121.6540,26,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-26T18:26:00Z,20.9650,121.6540,26,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-26T18:39:00Z,20.9650,121.6540,26.3,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-26T18:40:00Z,20.9650,121.6540,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-26T18:41:00Z,20.9890,121.6760,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41922,2008-12-26T18:54:00Z,20.9650,121.6540,26.1,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41922,2008-12-26T18:55:00Z,20.9650,121.6540,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-26T18:56:00Z,20.9890,121.6760,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41922,2008-12-26T19:10:00Z,20.9650,121.6540,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41922,2008-12-26T19:11:00Z,20.9890,121.6760,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41922,2008-12-26T19:25:00Z,20.9650,121.6540,26,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41922,2008-12-26T19:26:00Z,20.9890,121.6760,25.9,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41922,2008-12-26T19:40:00Z,20.9650,121.6540,26,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41922,2008-12-26T19:41:00Z,20.9890,121.6760,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41922,2008-12-26T19:55:00Z,20.9890,121.6760,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-26T19:56:00Z,20.9890,121.6760,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-26T20:10:00Z,20.9890,121.6760,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-26T20:11:00Z,20.9890,121.6760,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-26T20:25:00Z,20.9890,121.6760,25.9,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-26T20:26:00Z,20.9890,121.6760,25.9,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-26T20:39:00Z,20.9890,121.6760,26.2,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-26T20:40:00Z,20.9890,121.6760,26.2,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-26T20:41:00Z,20.9880,121.6830,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41922,2008-12-26T20:54:00Z,20.9890,121.6760,26.2,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-26T20:55:00Z,20.9890,121.6760,26.2,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-26T20:56:00Z,20.9880,121.6830,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41922,2008-12-26T21:09:00Z,20.9890,121.6760,26,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-26T21:10:00Z,20.9890,121.6760,26,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-26T21:11:00Z,20.9880,121.6830,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41922,2008-12-26T21:24:00Z,20.9880,121.6830,26.2,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-26T21:26:00Z,20.9880,121.6830,25.9,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-26T21:39:00Z,20.9880,121.6830,26.2,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-26T21:54:00Z,20.9880,121.6830,26,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-26T23:40:00Z,20.9960,121.7020,26.2,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-26T23:41:00Z,20.9660,121.7020,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41922,2008-12-26T23:55:00Z,20.9960,121.7020,26.2,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41922,2008-12-26T23:56:00Z,20.9660,121.7020,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41922,2008-12-27T00:10:00Z,20.9960,121.7020,26,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-27T00:11:00Z,20.9660,121.7020,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41922,2008-12-27T00:24:00Z,20.9660,121.7020,26.2,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-27T00:25:00Z,20.9960,121.7020,25.9,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41922,2008-12-27T00:26:00Z,20.9660,121.7020,25.9,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41922,2008-12-27T00:39:00Z,20.9660,121.7020,26.2,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-27T00:40:00Z,20.9660,121.7020,26.2,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-27T00:41:00Z,20.9660,121.7020,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-27T00:54:00Z,20.9660,121.7020,26,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-27T00:55:00Z,20.9680,121.6960,26,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41922,2008-12-27T00:56:00Z,20.9660,121.7020,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41922,2008-12-27T01:09:00Z,20.9660,121.7020,26.3,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-27T01:11:00Z,20.9660,121.7020,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-27T01:24:00Z,20.9660,121.7020,26.3,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-27T01:26:00Z,20.9660,121.7020,26,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-27T01:39:00Z,20.9660,121.7020,26,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-27T01:40:00Z,20.9680,121.6960,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41922,2008-12-27T01:41:00Z,20.9430,121.6720,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41922,2008-12-27T01:54:00Z,20.9430,121.6720,26.3,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-27T01:55:00Z,20.9430,121.6720,26.3,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-27T01:56:00Z,20.9430,121.6720,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-27T02:09:00Z,20.9430,121.6720,26.3,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-27T02:10:00Z,20.9430,121.6720,26.3,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-27T02:11:00Z,20.9430,121.6720,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-27T02:24:00Z,20.9430,121.6720,26,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-27T02:25:00Z,20.9430,121.6720,26,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-27T02:26:00Z,20.9430,121.6720,26,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-27T03:25:00Z,20.9430,121.6720,26.3,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-27T03:40:00Z,20.9250,121.6220,26.3,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41922,2008-12-27T03:55:00Z,20.9250,121.6220,26.1,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-27T04:10:00Z,20.9250,121.6220,26.3,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-27T04:25:00Z,20.9250,121.6220,26,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-27T04:40:00Z,20.9250,121.6220,26.1,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-27T04:41:00Z,20.9280,121.6190,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41922,2008-12-27T04:56:00Z,20.9280,121.6190,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-27T05:11:00Z,20.9280,121.6190,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41922,2008-12-27T05:26:00Z,20.9280,121.6190,26,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41922,2008-12-27T05:39:00Z,20.9330,121.5670,26.3,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41922,2008-12-27T05:40:00Z,20.9280,121.6190,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41922,2008-12-27T05:41:00Z,20.9330,121.5670,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
