PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),TEMP LEVEL2 (degree_Celsius),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),TEMP LEVEL3 (degree_Celsius),DEPH LEVEL3 (meter),TEMP LEVEL4 (degree_Celsius),DEPH LEVEL4 (meter),TEMP LEVEL5 (degree_Celsius),DEPH LEVEL5 (meter),TEMP LEVEL6 (degree_Celsius),DEPH LEVEL6 (meter),TEMP LEVEL7 (degree_Celsius),DEPH LEVEL7 (meter),TEMP LEVEL8 (degree_Celsius),DEPH LEVEL8 (meter),TEMP LEVEL9 (degree_Celsius),DEPH LEVEL9 (meter),TEMP LEVEL10 (degree_Celsius),DEPH LEVEL10 (meter),TEMP LEVEL11 (degree_Celsius),DEPH LEVEL11 (meter),TEMP LEVEL12 (degree_Celsius),DEPH LEVEL12 (meter),QC
41921,2008-12-25T12:06:00Z,21.3110,122.6060,25.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0144179999999999999999999999999999999
41921,2008-12-25T12:20:00Z,21.3320,122.5510,25.6,,,,,,25.6,0,25.6,,15,,,,16,25.6,31,24,40,25.6,46,25.6,61,25.1,65,24.4,75,25.6,90,,,,,0144199999111919991111111111111119999
41921,2008-12-25T13:20:00Z,21.3110,122.6060,,,,,,,25.6,15,25,,16,,,25.6,32,,40,25.6,47,25.6,62,25.2,65,24.4,75,25.6,90,,,,,,,0144999999111919911911111111111999999
41921,2008-12-25T13:21:00Z,21.3320,122.5510,,,,,,,25.6,15,25,,16,,,25.6,32,,41,25.6,47,25.6,62,25.3,66,24.4,76,25.6,91,,,,,,,0144999999111919911911111111111999999
41921,2008-12-25T13:35:00Z,21.3110,122.6060,,,,,,,25.6,15,25,,16,,,25.6,32,,40,25.6,47,25.6,62,25.3,65,24.4,75,25.6,90,,,,,,,0144999999111919911911111111111999999
41921,2008-12-25T13:36:00Z,21.3320,122.5510,,,,,,,25.6,15,25.2,,16,,,25.6,32,,41,25.6,47,25.6,62,25.5,66,24.4,76,25.6,91,,,,,,,0144999999111919911911111111111999999
41921,2008-12-25T13:50:00Z,21.3110,122.6060,25.6,,,,,,25.6,0,25.6,,15,,,25.2,16,25.6,32,24,40,25.6,47,25.6,62,25.5,65,24.4,75,25.6,90,,,,,0144199999111919911111111111111119999
41921,2008-12-25T13:51:00Z,21.3320,122.5510,25.6,,,,,,25.6,0,25.6,,15,,,25.2,16,25.6,32,24,41,25.6,47,25.6,62,25.5,66,24.4,76,25.6,91,,,,,0144199999111919911111111111111119999
41921,2008-12-25T14:05:00Z,21.3110,122.6060,25.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0144179999999999999999999999999999999
41921,2008-12-25T14:20:00Z,21.3320,122.5510,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999999999999
41921,2008-12-25T14:35:00Z,21.3320,122.5510,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-25T14:50:00Z,21.3320,122.5510,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-25T15:00:00Z,21.3530,122.5440,,0,-8.1,-7,-0.18,-0.15,,,,211,15,-0.063,0.267,,,,,,,,,,,,,,,,,,,,,0111971111999111199999999999999999999
41921,2008-12-25T15:05:00Z,21.3320,122.5510,25.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999999999999
41921,2008-12-25T15:48:00Z,21.3320,122.5510,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-25T16:20:00Z,21.3320,122.5510,,,,,,,25.6,15,25.6,,31,,,,40,25.6,46,25.6,61,25.6,64,24.4,74,25.6,89,,,,,,,,,0111999999111919991111111111199999999
41921,2008-12-25T16:35:00Z,21.3320,122.5510,,,,,,,25.6,15,25.6,,31,,,,40,25.6,46,25.6,61,25.6,64,24.4,74,25.6,89,,,,,,,,,0111999999111919991111111111199999999
41921,2008-12-25T16:50:00Z,21.3320,122.5510,25.6,,,,,,25.6,0,25.6,,15,,,25.6,31,,40,25.6,46,25.6,61,25.6,64,24.4,74,25.6,89,,,,,,,0111199999111919911911111111111999999
41921,2008-12-25T17:05:00Z,21.3320,122.5510,25.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999999999999
41921,2008-12-25T17:20:00Z,21.3770,122.5490,,,,,,,25.6,15,25.6,,31,,,,40,25.6,46,25.6,61,25.6,64,24.4,74,25.6,89,,,,,,,,,0144999999111919991111111111199999999
41921,2008-12-25T17:35:00Z,21.3770,122.5490,25.6,,,,,,25.6,0,25.6,,15,,,25.6,31,,40,25.6,46,25.6,61,25.6,64,24.4,74,25.6,89,,,,,,,0111199999111919911911111111111999999
41921,2008-12-25T18:00:00Z,21.3780,122.5490,,0,-8.9,-8,-0.24,-0.21,,,,211,15,0.103,0.247,,,,,,,,,,,,,,,,,,,,,0111971111999111199999999999999999999
41921,2008-12-25T18:20:00Z,21.3780,122.5460,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-25T18:35:00Z,21.3780,122.5460,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-25T18:36:00Z,21.3780,122.5460,,,,,,,25.6,15,25.6,,16,,,25.6,32,,41,25.6,47,25.6,62,25.6,66,24.4,76,25.6,91,,,,,,,0111999999111919911911111111111999999
41921,2008-12-25T18:50:00Z,21.3780,122.5460,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-25T18:51:00Z,21.3780,122.5460,,,,,,,25.6,15,25.6,,16,,,25.6,32,25.4,41,25.6,47,25.6,62,25.6,66,24.4,76,25.6,91,,,,,,,0111999999111919911111111111111999999
41921,2008-12-25T19:05:00Z,21.3780,122.5460,25.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999999999999
41921,2008-12-25T19:06:00Z,21.3780,122.5460,25.5,,,,,,25.5,0,25.6,,15,,,25.6,16,25.6,32,25.1,41,25.6,47,25.6,62,25.6,66,24.4,76,25.6,91,,,,,0111199999111919911111111111111119999
41921,2008-12-25T19:20:00Z,21.3780,122.5460,,,,,,,25.6,15,25.6,,16,,,25.6,31,25.4,40,25.6,46,25.6,61,25.6,65,24.4,75,25.6,90,,,,,,,0111999999111919911111111111111999999
41921,2008-12-25T19:21:00Z,21.3960,122.5540,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999999999999
41921,2008-12-25T19:35:00Z,21.3780,122.5460,,,,,,,25.6,15,25.6,,16,,,25.6,31,25.5,40,25.6,46,25.6,61,25.6,65,24.4,75,25.6,90,,,,,,,0144999999111919911111111111111999999
41921,2008-12-25T19:50:00Z,21.3780,122.5460,25.6,,,,,,25.6,0,25.6,,15,,,25.6,16,25.6,31,25.6,40,25.6,46,25.6,61,25.6,65,24.4,75,25.6,90,,,,,0111199999111919911111111111111119999
41921,2008-12-25T19:51:00Z,21.3960,122.5540,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999999999999
41921,2008-12-25T20:20:00Z,21.3910,122.5590,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-25T20:35:00Z,21.3910,122.5590,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-25T20:50:00Z,21.3910,122.5590,,,,,,,25.6,15,25.6,,16,,,25.6,31,25.6,40,25.6,46,25.6,61,25.6,65,24.4,75,25.6,90,,,,,,,0111999999111919911111111111111999999
41921,2008-12-25T20:51:00Z,21.3910,122.5590,,,,,,,25.6,15,25.6,,16,,,25.6,31,25.6,40,25.6,46,25.6,61,25.6,65,24.4,75,25.6,90,,,,,,,0111999999111919911111111111111999999
41921,2008-12-25T21:00:00Z,21.4010,122.5660,,0,-9.7,-9.3,-0.28,-0.26,,,,211,15,0.221,0.225,,,,,,,,,,,,,,,,,,,,,0111971111999111199999999999999999999
41921,2008-12-25T21:05:00Z,21.3910,122.5590,25.3,,,,,,25.32,0,25.6,,15,,,25.6,16,25.6,31,25.6,40,25.6,46,25.6,61,25.6,65,24.4,75,25.6,90,,,,,0111199999111919911111111111111119999
41921,2008-12-25T21:06:00Z,21.4120,122.5730,,,,,,,25.6,15,25.6,,16,,,25.6,31,25.6,40,25.6,46,25.6,61,25.6,65,24.4,75,25.6,90,,,,,,,0144999999111919911111111111111999999
41921,2008-12-25T21:20:00Z,21.3910,122.5590,25.5,,,,,,25.5,0,25.6,,15,,,25.6,16,25.6,31,25.6,40,25.6,46,25.6,61,25.6,65,24.4,75,25.6,90,,,,,0144199999111919911111111111111119999
41921,2008-12-25T21:21:00Z,21.4120,122.5730,25.5,,,,,,25.5,0,25.6,,15,,,25.6,16,25.6,31,25.6,40,25.6,46,25.6,61,25.6,65,24.4,75,25.6,90,,,,,0144199999111919911111111111111119999
41921,2008-12-25T21:35:00Z,21.4120,122.5730,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-25T21:50:00Z,21.4120,122.5730,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-25T22:05:00Z,21.4120,122.5730,25.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999999999999
41921,2008-12-26T00:00:00Z,21.4220,122.5950,,0,-9.6,-8.1,-0.27,-0.22,,,,211,15,0.167,0.085,,,,,,,,,,,,,,,,,,,,,0111971111999111199999999999999999999
41921,2008-12-26T00:20:00Z,21.4060,122.5740,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-26T00:35:00Z,21.4060,122.5740,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-26T00:36:00Z,21.4190,122.6020,,,,,,,25.6,15,25.6,,16,,,25.6,31,,40,25.6,46,25.6,61,25.6,65,24.4,75,25.6,90,,,,,,,0144999999111919911911111111111999999
41921,2008-12-26T00:50:00Z,21.4060,122.5740,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999999999999
41921,2008-12-26T00:51:00Z,21.4190,122.6020,,,,,,,25.6,15,25.6,,16,,,25.6,31,25.5,40,25.6,46,25.6,61,25.6,65,24.4,75,25.6,90,,,,,,,0144999999111919911111111111111999999
41921,2008-12-26T01:05:00Z,21.4060,122.5740,25.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0144179999999999999999999999999999999
41921,2008-12-26T01:06:00Z,21.4190,122.6020,25.5,,,,,,25.5,0,25.6,,15,,,25.6,16,25.6,31,25.6,40,25.6,46,25.6,61,25.6,65,24.4,75,25.6,90,,,,,0144199999111919911111111111111119999
41921,2008-12-26T01:20:00Z,21.4060,122.5740,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999999999999
41921,2008-12-26T01:35:00Z,21.4060,122.5740,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-26T01:50:00Z,21.4060,122.5740,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-26T02:05:00Z,21.4060,122.5740,25.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999999999999
41921,2008-12-26T02:20:00Z,21.4180,122.6010,,,,,,,25.6,15,25.6,,16,,,25.6,31,,41,25.6,46,25.6,61,25.5,66,24.4,76,25.6,91,,,,,,,0144999999111919911911111111111999999
41921,2008-12-26T02:35:00Z,21.4180,122.6010,25.5,,,,,,25.5,0,25.6,,15,,,25.6,16,25.6,31,25.1,41,25.6,46,25.6,61,25.5,66,24.4,76,25.6,91,,,,,0111199999111919911111111111111119999
41921,2008-12-26T03:00:00Z,21.4180,122.6000,,0,-10.2,-6.3,-0.24,-0.16,,,,211,15,-0.053,-0.034,,,,,,,,,,,,,,,,,,,,,0111971111999111199999999999999999999
41921,2008-12-26T04:10:00Z,21.4180,122.6010,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-26T04:20:00Z,21.4180,122.6010,,,,,,,25.6,15,25.6,,16,,,25.6,31,,41,25.6,46,25.6,61,25.5,66,24.4,76,25.6,91,,,,,,,0111999999111919911911111111111999999
41921,2008-12-26T04:21:00Z,21.4180,122.6010,,,,,,,25.6,15,25.6,,16,,,25.6,31,,41,25.6,46,25.6,61,25.5,66,24.4,76,25.6,91,,,,,,,0111999999111919911911111111111999999
41921,2008-12-26T04:35:00Z,21.4180,122.6010,,,,,,,25.6,15,25.5,,16,,,25.6,31,,41,25.6,46,25.6,61,25.5,66,24.4,76,25.6,91,,,,,,,0111999999111919911911111111111999999
41921,2008-12-26T04:36:00Z,21.4180,122.6010,,,,,,,25.6,15,25.5,,16,,,25.6,31,,41,25.6,46,25.6,61,25.5,66,24.4,76,25.6,91,,,,,,,0111999999111919911911111111111999999
41921,2008-12-26T04:50:00Z,21.4180,122.6010,25.5,,,,,,25.5,0,25.6,,15,,,25.3,16,25.6,31,24.1,41,25.6,46,25.6,61,25.5,66,24.4,76,25.6,91,,,,,0111199999111919911111111111111119999
41921,2008-12-26T04:51:00Z,21.4180,122.6010,25.5,,,,,,25.5,0,25.6,,15,,,25.3,16,25.6,31,24.1,41,25.6,46,25.6,61,25.5,66,24.4,76,25.6,91,,,,,0111199999111919911111111111111119999
41921,2008-12-26T05:21:00Z,21.4180,122.6010,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-26T05:36:00Z,21.4180,122.6010,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-26T05:50:00Z,21.4180,122.6010,,,,,,,25.6,15,,,16,,,25.6,32,,41,25.6,47,25.6,62,23.9,66,24.4,76,25.6,91,,,,,,,0111999999119919911911111111111999999
41921,2008-12-26T05:51:00Z,21.4180,122.6010,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-26T06:00:00Z,21.4150,122.5840,,0,-9.6,-6.2,-0.21,-0.12,,,,211,15,-0.208,-0.003,,,,,,,,,,,,,,,,,,,,,0111971111999111199999999999999999999
41921,2008-12-26T06:05:00Z,21.4180,122.6010,,,,,,,25.6,15,,,16,,,25.6,32,,41,25.6,47,25.6,62,23.9,66,24.4,76,25.6,91,,,,,,,0111999999119919911911111111111999999
41921,2008-12-26T06:06:00Z,21.4180,122.6010,25.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999999999999
41921,2008-12-26T06:20:00Z,21.4180,122.6010,25.5,,,,,,25.5,0,25.6,,15,,,,16,25.6,32,22.8,41,25.6,47,25.6,62,24,66,24.4,76,25.6,91,,,,,0111199999111919991111111111111119999
41921,2008-12-26T06:35:00Z,21.4180,122.6010,,,,,,,25.6,15,,,16,,,25.6,32,,41,25.6,47,25.6,62,23.9,67,24.4,77,25.6,92,,,,,,,0111999999119919911911111111111999999
41921,2008-12-26T06:50:00Z,21.4180,122.6010,,,,,,,25.6,15,,,16,,,25.6,32,,41,25.6,47,25.6,62,24,67,24.4,77,25.6,92,,,,,,,0111999999119919911911111111111999999
41921,2008-12-26T07:05:00Z,21.4180,122.6010,25.5,,,,,,25.5,0,25.6,,15,,,,16,25.6,32,22.7,41,25.6,47,25.6,62,24,67,24.4,77,25.6,92,,,,,0111199999111919991111111111111119999
41921,2008-12-26T07:20:00Z,21.4180,122.6010,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-26T07:35:00Z,21.4080,122.5620,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999999999999
41921,2008-12-26T07:50:00Z,21.4080,122.5620,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-26T08:05:00Z,21.4080,122.5620,25.3,,,,,,25.32,0,25.6,,15,,,,16,25.6,31,23.2,41,25.6,46,25.6,61,24.4,66,24.4,76,25.6,91,,,,,0111199999111919991111111111111119999
41921,2008-12-26T08:20:00Z,21.4080,122.5620,,,,,,,25.6,15,,,16,,,25.6,31,,41,25.6,46,25.6,61,24.7,66,24.4,76,25.6,91,,,,,,,0111999999119919911911111111111999999
41921,2008-12-26T08:21:00Z,21.4080,122.5620,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-26T08:35:00Z,21.4080,122.5620,25.5,,,,,,25.5,0,25.6,,15,,,,16,25.6,31,23.3,41,25.6,46,25.6,61,24.6,66,24.4,76,25.6,91,,,,,0111199999111919991111111111111119999
41921,2008-12-26T08:50:00Z,21.4080,122.5620,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-26T09:00:00Z,21.4170,122.5570,,0,-9.5,-5.5,-0.2,-0.11,,,,211,15,-0.282,0.098,,,,,,,,,,,,,,,,,,,,,0111971111999111199999999999999999999
41921,2008-12-26T09:05:00Z,21.4080,122.5620,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-26T11:05:00Z,21.4180,122.5540,,,,,,,25.5,15,24.8,,16,,,25.5,31,,40,25.5,46,25.6,61,25.1,65,24.4,75,25.6,90,,,,,,,0111999999111919911911111111111999999
41921,2008-12-26T11:20:00Z,21.4180,122.5540,,,,,,,25.5,15,25.3,,16,,,25.5,31,,40,25.5,46,25.6,61,25.5,65,24.4,75,25.6,90,,,,,,,0111999999111919911911111111111999999
41921,2008-12-26T11:21:00Z,21.4180,122.5540,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-26T11:35:00Z,21.4180,122.5540,25.5,,,,,,25.5,0,25.5,,15,,,,16,25.5,31,,40,25.5,46,25.6,61,25.5,65,,75,25.6,90,,,,,0111199999111919991119111111191119999
41921,2008-12-26T11:50:00Z,21.4180,122.5540,,,,,,,25.5,15,25.3,,16,,,25.6,31,,40,25.5,46,25.6,61,25.5,65,24.4,75,25.6,90,,,,,,,0111999999111919911911111111111999999
41921,2008-12-26T12:00:00Z,21.4340,122.5250,,0,-9.7,-4.6,-0.19,-0.1,,,,211,15,-0.295,0.236,,,,,,,,,,,,,,,,,,,,,0111971111999111199999999999999999999
41921,2008-12-26T12:05:00Z,21.4180,122.5540,25.3,,,,,,25.32,0,25.5,,15,,,,16,25.6,31,,40,25.5,46,25.6,61,25.5,65,,75,25.6,90,,,,,0111199999111919991119111111191119999
41921,2008-12-26T12:20:00Z,21.4180,122.5540,25.5,,,,,,25.5,0,25.5,,15,,,25.4,16,25.6,31,24,40,25.5,46,25.6,61,25.5,65,24.4,75,25.6,90,,,,,0111199999111919911111111111111119999
41921,2008-12-26T12:21:00Z,21.4180,122.5540,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-26T13:20:00Z,21.4180,122.5540,,,,,,,25.5,15,24.9,,16,,,25.5,31,,40,25.5,46,25.6,61,25.5,65,24.4,75,25.6,90,,,,,,,0111999999111919911911111111111999999
41921,2008-12-26T13:35:00Z,21.4180,122.5540,,,,,,,25.5,15,25.4,,16,,,25.5,31,,40,25.5,46,25.6,61,25.5,65,24.4,75,25.6,90,,,,,,,0111999999111919911911111111111999999
41921,2008-12-26T13:50:00Z,21.4180,122.5540,25.5,,,,,,25.5,0,25.5,,15,,,25.3,16,25.5,31,23.9,40,25.5,46,25.6,61,25.5,65,24.4,75,25.6,90,,,,,0111199999111919911111111111111119999
41921,2008-12-26T14:05:00Z,21.4540,122.5040,25.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0144179999999999999999999999999999999
41921,2008-12-26T16:20:00Z,21.4540,122.5040,,,,,,,25.5,15,25,,16,,,25.5,31,,40,25.5,46,25.5,61,25.5,65,24.3,75,25.6,90,,,,,,,0111999999111919911911111111111999999
41921,2008-12-26T16:35:00Z,21.4540,122.5040,,,,,,,25.5,15,24.9,,16,,,25.5,31,,40,25.5,46,25.5,61,25.5,65,24.3,75,25.6,90,,,,,,,0111999999111919911911111111111999999
41921,2008-12-26T16:50:00Z,21.4540,122.5040,25.5,,,,,,25.5,0,25.5,,15,,,25.2,16,25.5,31,24.1,40,25.5,46,25.5,61,25.5,65,24.3,75,25.6,90,,,,,0111199999111919911111111111111119999
41921,2008-12-26T17:05:00Z,21.4930,122.4830,25.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0144179999999999999999999999999999999
41921,2008-12-26T17:50:00Z,21.4920,122.4830,,,,,,,25.5,15,25.6,,16,,,25.5,31,,40,25.5,46,25.5,61,25.5,65,24.3,75,25.5,90,,,,,,,0111999999111919911911111111111999999
41921,2008-12-26T18:05:00Z,21.4920,122.4830,,,,,,,25.5,15,25.6,,16,,,25.5,31,25.4,40,25.5,46,25.5,61,25.5,65,24.3,75,25.5,90,,,,,,,0111999999111919911111111111111999999
41921,2008-12-26T18:20:00Z,21.4920,122.4830,25.5,,,,,,25.5,0,25.5,,15,,,25.6,16,25.5,31,25.3,40,25.5,46,25.5,61,25.5,65,24.3,75,25.5,90,,,,,0111199999111919911111111111111119999
41921,2008-12-26T18:35:00Z,21.4920,122.4830,,,,,,,25.5,15,25.6,,16,,,25.5,31,25.4,41,25.5,46,25.5,61,25.5,66,24.3,76,25.5,91,,,,,,,0111999999111919911111111111111999999
41921,2008-12-26T18:36:00Z,21.4920,122.4830,,,,,,,25.5,15,25.6,,16,,,25.5,32,,41,25.5,47,25.5,62,25.5,66,24.3,76,25.5,91,,,,,,,0111999999111919911911111111111999999
41921,2008-12-26T18:50:00Z,21.4920,122.4830,,,,,,,25.5,15,25.6,,16,,,25.5,31,,41,25.5,46,25.5,61,25.5,66,24.3,76,25.5,91,,,,,,,0111999999111919911911111111111999999
41921,2008-12-26T18:51:00Z,21.4920,122.4830,,,,,,,25.5,15,25.6,,16,,,25.5,32,,41,25.5,47,25.5,62,25.5,66,24.3,76,25.5,91,,,,,,,0111999999111919911911111111111999999
41921,2008-12-26T19:05:00Z,21.4920,122.4830,25.5,,,,,,25.5,0,25.5,,15,,,25.6,16,25.5,31,25.3,41,25.5,46,25.5,61,25.5,66,24.3,76,25.5,91,,,,,0111199999111919911111111111111119999
41921,2008-12-26T19:06:00Z,21.4920,122.4830,25.5,,,,,,25.5,0,25.5,,15,,,25.6,16,25.5,32,25.4,41,25.5,47,25.5,62,25.5,66,24.3,76,25.5,91,,,,,0111199999111919911111111111111119999
41921,2008-12-26T19:20:00Z,21.5220,122.5020,,,,,,,25.5,15,25.6,,16,,,25.5,32,25.4,41,25.5,47,25.5,62,25.5,66,24.3,76,25.5,91,,,,,,,0144999999111919911111111111111999999
41921,2008-12-26T19:35:00Z,21.5220,122.5020,,,,,,,25.5,15,25.6,,16,,,25.5,32,25.5,41,25.5,47,25.5,62,25.5,66,24.3,76,25.5,91,,,,,,,0111999999111919911111111111111999999
41921,2008-12-26T19:50:00Z,21.5220,122.5020,25.5,,,,,,25.5,0,25.5,,15,,,25.6,16,25.5,32,25.5,41,25.5,47,25.5,62,25.5,66,24.3,76,25.5,91,,,,,0111199999111919911111111111111119999
41921,2008-12-26T20:05:00Z,21.5220,122.5020,25.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999999999999
41921,2008-12-26T20:20:00Z,21.5220,122.5020,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-26T20:21:00Z,21.5220,122.5020,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-26T20:35:00Z,21.5220,122.5020,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-26T20:36:00Z,21.5220,122.5020,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-26T20:50:00Z,21.5220,122.5020,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-26T20:51:00Z,21.5400,122.5260,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999999999999
41921,2008-12-26T21:05:00Z,21.5220,122.5020,25.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0144179999999999999999999999999999999
41921,2008-12-26T21:06:00Z,21.5400,122.5260,25.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0144179999999999999999999999999999999
41921,2008-12-26T21:20:00Z,21.5220,122.5020,25.5,,,,,,25.5,0,25.5,,15,,,25.6,16,25.5,31,25.5,41,25.5,46,25.5,61,25.5,66,24.3,76,25.5,91,,,,,0144199999111919911111111111111119999
41921,2008-12-26T23:20:00Z,21.5400,122.5260,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-26T23:21:00Z,21.5400,122.5260,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-26T23:35:00Z,21.5400,122.5260,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-26T23:36:00Z,21.5400,122.5260,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-26T23:50:00Z,21.5400,122.5260,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-26T23:51:00Z,21.5400,122.5260,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-27T00:05:00Z,21.5400,122.5260,25.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999999999999
41921,2008-12-27T00:06:00Z,21.5400,122.5260,25.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999999999999
41921,2008-12-27T00:21:00Z,21.5590,122.5510,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999999999999
41921,2008-12-27T00:35:00Z,21.5590,122.5510,,,,,,,25.5,15,25.5,,16,,,25.5,31,25.5,41,25.5,46,25.5,61,25.5,66,24.3,76,25.5,91,,,,,,,0111999999111919911111111111111999999
41921,2008-12-27T00:36:00Z,21.5590,122.5510,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
